_id,QuarterEnding,HBT,HBTQF,PatientType,Specialty,SpecialtyQF,NumberSeen,NumberSeenQF,WaitedOver12Weeks,WaitedOver12WeeksQF,Median,MedianQF,90thPercentile,90thPercentileQF
14169,20210930,S08000028,"",New Outpatient,C1,"",182,"",3,"",22,"",55.9,""
14170,20220930,S08000028,"",New Outpatient,C1,"",257,"",0,"",20,"",33,""
14171,20130331,S08000028,"",New Outpatient,C1,"",220,"",0,"",14,"",28.1,""
14172,20140331,S08000028,"",New Outpatient,C1,"",244,"",0,"",19,"",35,""
14173,20150331,S08000028,"",New Outpatient,C1,"",260,"",0,"",23.5,"",50.1,""
14174,20160331,S08000028,"",New Outpatient,C1,"",312,"",1,"",23,"",43.9,""
14175,20170331,S08000028,"",New Outpatient,C1,"",263,"",0,"",11,"",22,""
14176,20180331,S08000028,"",New Outpatient,C1,"",252,"",0,"",9,"",21,""
14177,20190331,S08000028,"",New Outpatient,C1,"",223,"",0,"",11,"",35.8,""
14178,20200331,S08000028,"",New Outpatient,C1,"",194,"",1,"",14,"",23.7,""
14179,20210331,S08000028,"",New Outpatient,C1,"",135,"",9,"",21,"",62,""
14180,20220331,S08000028,"",New Outpatient,C1,"",160,"",0,"",21,"",51.1,""
14181,20121231,S08000028,"",New Outpatient,C1,"",246,"",0,"",13,"",25,""
14182,20131231,S08000028,"",New Outpatient,C1,"",241,"",0,"",12,"",26,""
14183,20141231,S08000028,"",New Outpatient,C1,"",232,"",4,"",28,"",49.9,""
14184,20151231,S08000028,"",New Outpatient,C1,"",294,"",1,"",21,"",63.7,""
14185,20161231,S08000028,"",New Outpatient,C1,"",240,"",0,"",14,"",28,""
14186,20171231,S08000028,"",New Outpatient,C1,"",213,"",0,"",10,"",18,""
14187,20181231,S08000028,"",New Outpatient,C1,"",266,"",0,"",10,"",23,""
14188,20191231,S08000028,"",New Outpatient,C1,"",224,"",1,"",12,"",23.7,""
14189,20201231,S08000028,"",New Outpatient,C1,"",103,"",6,"",22,"",55,""
14190,20211231,S08000028,"",New Outpatient,C1,"",207,"",0,"",17,"",55,""
14191,20221231,S08000028,"",New Outpatient,C1,"",279,"",0,"",25,"",48,""
14192,20130630,S08000028,"",New Outpatient,C13,"",26,"",9,"",63.5,"",193.5,""
14193,20140630,S08000028,"",New Outpatient,C13,"",110,"",61,"",99,"",182.6,""
14194,20150630,S08000028,"",New Outpatient,C13,"",32,"",6,"",60.5,"",98.2,""
14195,20160630,S08000028,"",New Outpatient,C13,"",64,"",24,"",68.5,"",103,""
14196,20170630,S08000028,"",New Outpatient,C13,"",34,"",13,"",47.5,"",116,""
14197,20180630,S08000028,"",New Outpatient,C13,"",44,"",28,"",97,"",137.4,""
14198,20190630,S08000028,"",New Outpatient,C13,"",71,"",31,"",78,"",102,""
14199,20210630,S08000028,"",New Outpatient,C13,"",43,"",17,"",63,"",155.8,""
14200,20220630,S08000028,"",New Outpatient,C13,"",35,"",24,"",132,"",211,""
14201,20130930,S08000028,"",New Outpatient,C13,"",32,"",21,"",107,"",160.4,""
14202,20140930,S08000028,"",New Outpatient,C13,"",62,"",3,"",33.5,"",61.9,""
14203,20150930,S08000028,"",New Outpatient,C13,"",50,"",34,"",104,"",133.4,""
14204,20160930,S08000028,"",New Outpatient,C13,"",74,"",17,"",51.5,"",97,""
14205,20170930,S08000028,"",New Outpatient,C13,"",60,"",36,"",94,"",147,""
14206,20180930,S08000028,"",New Outpatient,C13,"",77,"",45,"",131,"",190,""
14207,20190930,S08000028,"",New Outpatient,C13,"",38,"",19,"",84,"",126.5,""
14208,20200930,S08000028,"",New Outpatient,C13,"",14,"",5,"",,:,,:
14209,20210930,S08000028,"",New Outpatient,C13,"",49,"",24,"",84,"",150.8,""
14210,20220930,S08000028,"",New Outpatient,C13,"",46,"",29,"",133,"",182.5,""
14211,20130331,S08000028,"",New Outpatient,C13,"",97,"",67,"",117,"",158,""
14212,20140331,S08000028,"",New Outpatient,C13,"",77,"",66,"",208,"",271.6,""
14213,20150331,S08000028,"",New Outpatient,C13,"",43,"",0,"",26,"",42.8,""
14214,20160331,S08000028,"",New Outpatient,C13,"",50,"",15,"",56,"",192.6,""
14215,20170331,S08000028,"",New Outpatient,C13,"",31,"",1,"",43,"",72,""
14216,20180331,S08000028,"",New Outpatient,C13,"",75,"",43,"",110,"",146.6,""
14217,20190331,S08000028,"",New Outpatient,C13,"",74,"",51,"",103.5,"",138.7,""
14218,20200331,S08000028,"",New Outpatient,C13,"",98,"",41,"",67.5,"",145.3,""
14219,20210331,S08000028,"",New Outpatient,C13,"",26,"",18,"",131,"",357,""
14220,20220331,S08000028,"",New Outpatient,C13,"",55,"",36,"",140,"",181,""
14221,20121231,S08000028,"",New Outpatient,C13,"",45,"",35,"",98,"",137.4,""
14222,20131231,S08000028,"",New Outpatient,C13,"",34,"",26,"",143,"",223.4,""
14223,20141231,S08000028,"",New Outpatient,C13,"",56,"",3,"",49,"",72,""
14224,20151231,S08000028,"",New Outpatient,C13,"",81,"",28,"",60,"",141,""
14225,20161231,S08000028,"",New Outpatient,C13,"",40,"",0,"",30,"",54,""
14226,20171231,S08000028,"",New Outpatient,C13,"",43,"",20,"",47,"",142.8,""
14227,20181231,S08000028,"",New Outpatient,C13,"",58,"",38,"",109,"",145.5,""
14228,20191231,S08000028,"",New Outpatient,C13,"",56,"",34,"",116,"",149,""
14229,20201231,S08000028,"",New Outpatient,C13,"",23,"",8,"",43,"",376.2,""
14230,20211231,S08000028,"",New Outpatient,C13,"",53,"",19,"",55,"",182.4,""
14231,20221231,S08000028,"",New Outpatient,C13,"",64,"",35,"",98.5,"",168.7,""
14232,20140630,S08000028,"",New Outpatient,C3,"",178,"",0,"",13,"",20,""
14233,20150630,S08000028,"",New Outpatient,C3,"",119,"",1,"",16,"",36.2,""
14234,20130930,S08000028,"",New Outpatient,C3,"",3,"",0,"",,:,,:
14235,20140930,S08000028,"",New Outpatient,C3,"",165,"",2,"",14,"",32.6,""
14236,20140331,S08000028,"",New Outpatient,C3,"",173,"",0,"",15,"",33.8,""
14237,20150331,S08000028,"",New Outpatient,C3,"",186,"",1,"",14,"",41,""
14238,20131231,S08000028,"",New Outpatient,C3,"",196,"",0,"",29,"",49,""
14239,20141231,S08000028,"",New Outpatient,C3,"",165,"",1,"",12,"",24.6,""
14240,20130630,S08000028,"",New Outpatient,C31,"",30,"",2,"",50,"",77.1,""
14241,20140630,S08000028,"",New Outpatient,C31,"",23,"",1,"",42,"",67.4,""
14242,20190630,S08000028,"",New Outpatient,C31,"",8,"",0,"",,:,,:
14243,20200630,S08000028,"",New Outpatient,C31,"",20,"",17,"",131.5,"",161.8,""
14244,20210630,S08000028,"",New Outpatient,C31,"",8,"",0,"",,:,,:
14245,20130930,S08000028,"",New Outpatient,C31,"",22,"",0,"",38.5,"",50,""
14246,20140930,S08000028,"",New Outpatient,C31,"",14,"",0,"",,:,,:
14247,20180930,S08000028,"",New Outpatient,C31,"",16,"",0,"",,:,,:
14248,20190930,S08000028,"",New Outpatient,C31,"",13,"",2,"",,:,,:
14249,20200930,S08000028,"",New Outpatient,C31,"",10,"",0,"",,:,,:
14250,20130331,S08000028,"",New Outpatient,C31,"",8,"",2,"",,:,,:
14251,20140331,S08000028,"",New Outpatient,C31,"",6,"",1,"",,:,,:
14252,20150331,S08000028,"",New Outpatient,C31,"",1,"",0,"",,:,,:
14253,20190331,S08000028,"",New Outpatient,C31,"",22,"",4,"",65,"",105.2,""
14254,20200331,S08000028,"",New Outpatient,C31,"",11,"",4,"",,:,,:
14255,20210331,S08000028,"",New Outpatient,C31,"",9,"",0,"",,:,,:
14256,20121231,S08000028,"",New Outpatient,C31,"",19,"",0,"",,:,,:
14257,20131231,S08000028,"",New Outpatient,C31,"",23,"",0,"",44,"",70.8,""
14258,20141231,S08000028,"",New Outpatient,C31,"",17,"",0,"",,:,,:
14259,20181231,S08000028,"",New Outpatient,C31,"",11,"",0,"",,:,,:
14260,20191231,S08000028,"",New Outpatient,C31,"",17,"",7,"",,:,,:
14261,20201231,S08000028,"",New Outpatient,C31,"",13,"",0,"",,:,,:
14262,20130630,S08000028,"",New Outpatient,C5,"",155,"",43,"",64,"",121.8,""
14263,20140630,S08000028,"",New Outpatient,C5,"",163,"",74,"",82,"",128.2,""
14264,20150630,S08000028,"",New Outpatient,C5,"",165,"",5,"",35,"",59,""
14265,20160630,S08000028,"",New Outpatient,C5,"",143,"",3,"",39,"",69,""
14266,20170630,S08000028,"",New Outpatient,C5,"",140,"",54,"",70,"",111,""
14267,20180630,S08000028,"",New Outpatient,C5,"",130,"",1,"",31,"",49.2,""
14268,20190630,S08000028,"",New Outpatient,C5,"",216,"",42,"",53,"",98,""
14269,20200630,S08000028,"",New Outpatient,C5,"",24,"",9,"",57,"",203.7,""
14270,20210630,S08000028,"",New Outpatient,C5,"",131,"",79,"",96,"",148,""
14271,20220630,S08000028,"",New Outpatient,C5,"",118,"",31,"",52,"",122.3,""
14272,20130930,S08000028,"",New Outpatient,C5,"",96,"",23,"",43,"",116,""
14273,20140930,S08000028,"",New Outpatient,C5,"",224,"",17,"",39.5,"",83,""
14274,20150930,S08000028,"",New Outpatient,C5,"",165,"",6,"",40,"",73.6,""
14275,20160930,S08000028,"",New Outpatient,C5,"",178,"",58,"",63,"",104,""
14276,20170930,S08000028,"",New Outpatient,C5,"",140,"",74,"",90,"",118.1,""
14277,20180930,S08000028,"",New Outpatient,C5,"",112,"",43,"",70,"",137.5,""
14278,20190930,S08000028,"",New Outpatient,C5,"",169,"",12,"",21,"",77.2,""
14279,20200930,S08000028,"",New Outpatient,C5,"",30,"",14,"",79.5,"",268,""
14280,20210930,S08000028,"",New Outpatient,C5,"",118,"",22,"",63,"",105,""
14281,20220930,S08000028,"",New Outpatient,C5,"",116,"",31,"",50,"",121,""
14282,20130331,S08000028,"",New Outpatient,C5,"",147,"",53,"",59,"",121.6,""
14283,20140331,S08000028,"",New Outpatient,C5,"",216,"",118,"",95.5,"",144.5,""
14284,20150331,S08000028,"",New Outpatient,C5,"",166,"",14,"",31,"",71.5,""
14285,20160331,S08000028,"",New Outpatient,C5,"",196,"",19,"",40,"",83.5,""
14286,20170331,S08000028,"",New Outpatient,C5,"",135,"",43,"",70,"",99.6,""
14287,20180331,S08000028,"",New Outpatient,C5,"",210,"",29,"",40,"",99.4,""
14288,20190331,S08000028,"",New Outpatient,C5,"",162,"",68,"",81,"",159.2,""
14289,20200331,S08000028,"",New Outpatient,C5,"",114,"",27,"",46,"",104,""
14290,20210331,S08000028,"",New Outpatient,C5,"",139,"",96,"",127,"",246.2,""
14291,20220331,S08000028,"",New Outpatient,C5,"",97,"",13,"",33,"",88.6,""
14292,20121231,S08000028,"",New Outpatient,C5,"",165,"",18,"",51,"",87.6,""
14293,20131231,S08000028,"",New Outpatient,C5,"",167,"",83,"",84,"",125.4,""
14294,20141231,S08000028,"",New Outpatient,C5,"",128,"",1,"",20,"",43.3,""
14295,20151231,S08000028,"",New Outpatient,C5,"",154,"",1,"",31,"",54,""
14296,20161231,S08000028,"",New Outpatient,C5,"",193,"",61,"",75,"",109.6,""
14297,20171231,S08000028,"",New Outpatient,C5,"",188,"",35,"",57,"",113.6,""
14298,20181231,S08000028,"",New Outpatient,C5,"",134,"",72,"",88.5,"",117.7,""
14299,20191231,S08000028,"",New Outpatient,C5,"",152,"",24,"",38,"",91,""
14300,20201231,S08000028,"",New Outpatient,C5,"",124,"",85,"",266.5,"",296.7,""
14301,20211231,S08000028,"",New Outpatient,C5,"",149,"",13,"",51,"",83.2,""
14302,20221231,S08000028,"",New Outpatient,C5,"",130,"",37,"",57.5,"",133,""
14303,20130630,S08000028,"",New Outpatient,C51,"",2,"",0,"",,:,,:
14304,20140630,S08000028,"",New Outpatient,C51,"",4,"",0,"",,:,,:
14305,20130930,S08000028,"",New Outpatient,C51,"",7,"",0,"",,:,,:
14306,20140930,S08000028,"",New Outpatient,C51,"",2,"",0,"",,:,,:
14307,20130331,S08000028,"",New Outpatient,C51,"",1,"",0,"",,:,,:
14308,20140331,S08000028,"",New Outpatient,C51,"",3,"",0,"",,:,,:
14309,20121231,S08000028,"",New Outpatient,C51,"",1,"",0,"",,:,,:
14310,20131231,S08000028,"",New Outpatient,C51,"",10,"",0,"",,:,,:
14311,20130630,S08000028,"",New Outpatient,C7,"",153,"",35,"",63,"",96,""
14312,20140630,S08000028,"",New Outpatient,C7,"",128,"",37,"",64,"",104,""
14313,20150630,S08000028,"",New Outpatient,C7,"",149,"",14,"",50,"",83.2,""
14314,20160630,S08000028,"",New Outpatient,C7,"",139,"",5,"",41,"",71,""
14315,20170630,S08000028,"",New Outpatient,C7,"",83,"",27,"",40,"",111.8,""
14316,20180630,S08000028,"",New Outpatient,C7,"",62,"",5,"",21.5,"",70.6,""
14317,20190630,S08000028,"",New Outpatient,C7,"",62,"",7,"",48,"",91.9,""
14318,20200630,S08000028,"",New Outpatient,C7,"",20,"",13,"",97,"",214,""
14319,20210630,S08000028,"",New Outpatient,C7,"",65,"",16,"",22,"",173,""
14320,20220630,S08000028,"",New Outpatient,C7,"",87,"",10,"",36,"",85.4,""
14321,20130930,S08000028,"",New Outpatient,C7,"",108,"",6,"",50,"",79.2,""
14322,20140930,S08000028,"",New Outpatient,C7,"",128,"",23,"",57,"",92.3,""
14323,20150930,S08000028,"",New Outpatient,C7,"",137,"",19,"",62,"",89.4,""
14324,20160930,S08000028,"",New Outpatient,C7,"",125,"",7,"",37,"",74,""
14325,20170930,S08000028,"",New Outpatient,C7,"",130,"",49,"",71,"",103.1,""
14326,20180930,S08000028,"",New Outpatient,C7,"",118,"",53,"",74,"",129.6,""
14327,20190930,S08000028,"",New Outpatient,C7,"",104,"",30,"",60,"",113,""
14328,20200930,S08000028,"",New Outpatient,C7,"",82,"",52,"",174,"",221.9,""
14329,20210930,S08000028,"",New Outpatient,C7,"",112,"",31,"",56,"",123.6,""
14330,20220930,S08000028,"",New Outpatient,C7,"",90,"",22,"",44.5,"",125,""
14331,20130331,S08000028,"",New Outpatient,C7,"",116,"",6,"",46.5,"",77,""
14332,20140331,S08000028,"",New Outpatient,C7,"",135,"",45,"",58,"",119,""
14333,20150331,S08000028,"",New Outpatient,C7,"",128,"",18,"",47,"",97,""
14334,20160331,S08000028,"",New Outpatient,C7,"",158,"",18,"",52.5,"",85.3,""
14335,20170331,S08000028,"",New Outpatient,C7,"",87,"",2,"",58,"",74.8,""
14336,20180331,S08000028,"",New Outpatient,C7,"",120,"",21,"",40,"",93.2,""
14337,20190331,S08000028,"",New Outpatient,C7,"",120,"",21,"",54,"",94.1000000000001,""
14338,20200331,S08000028,"",New Outpatient,C7,"",125,"",77,"",105,"",160.6,""
14339,20210331,S08000028,"",New Outpatient,C7,"",110,"",39,"",43,"",147,""
14340,20220331,S08000028,"",New Outpatient,C7,"",65,"",5,"",34,"",67.2,""
14341,20121231,S08000028,"",New Outpatient,C7,"",124,"",22,"",65.5,"",95.1,""
14342,20131231,S08000028,"",New Outpatient,C7,"",102,"",22,"",52,"",94,""
14343,20141231,S08000028,"",New Outpatient,C7,"",104,"",24,"",55.5,"",104.1,""
14344,20151231,S08000028,"",New Outpatient,C7,"",157,"",17,"",54,"",86,""
14345,20161231,S08000028,"",New Outpatient,C7,"",103,"",3,"",39,"",69.8,""
14346,20171231,S08000028,"",New Outpatient,C7,"",90,"",25,"",62,"",109.4,""
14347,20181231,S08000028,"",New Outpatient,C7,"",133,"",41,"",67,"",126,""
14348,20191231,S08000028,"",New Outpatient,C7,"",81,"",26,"",37,"",126,""
14349,20201231,S08000028,"",New Outpatient,C7,"",63,"",20,"",41,"",222.8,""
14350,20211231,S08000028,"",New Outpatient,C7,"",86,"",14,"",42,"",108,""
14351,20221231,S08000028,"",New Outpatient,C7,"",77,"",16,"",50,"",110.8,""
14352,20130630,S08000028,"",New Outpatient,C8,"",365,"",15,"",53,"",67,""
14353,20140630,S08000028,"",New Outpatient,C8,"",470,"",40,"",56.5,"",81.1,""
14354,20150630,S08000028,"",New Outpatient,C8,"",478,"",62,"",54.5,"",90,""
14355,20160630,S08000028,"",New Outpatient,C8,"",459,"",93,"",43,"",119,""
14356,20170630,S08000028,"",New Outpatient,C8,"",406,"",11,"",23,"",75,""
14357,20180630,S08000028,"",New Outpatient,C8,"",350,"",66,"",42,"",104,""
14358,20190630,S08000028,"",New Outpatient,C8,"",477,"",87,"",56,"",90,""
14359,20200630,S08000028,"",New Outpatient,C8,"",162,"",37,"",32.5,"",104,""
14360,20210630,S08000028,"",New Outpatient,C8,"",283,"",40,"",17,"",93,""
14361,20220630,S08000028,"",New Outpatient,C8,"",327,"",33,"",31,"",83.0000000000003,""
14362,20130930,S08000028,"",New Outpatient,C8,"",537,"",55,"",22,"",92.0000000000003,""
14363,20140930,S08000028,"",New Outpatient,C8,"",531,"",51,"",41,"",84,""
14364,20150930,S08000028,"",New Outpatient,C8,"",402,"",33,"",43,"",79,""
14365,20160930,S08000028,"",New Outpatient,C8,"",501,"",72,"",43,"",89,""
14366,20170930,S08000028,"",New Outpatient,C8,"",502,"",155,"",43,"",120,""
14367,20180930,S08000028,"",New Outpatient,C8,"",468,"",194,"",72.5,"",137.6,""
14368,20190930,S08000028,"",New Outpatient,C8,"",436,"",39,"",50,"",84,""
14369,20200930,S08000028,"",New Outpatient,C8,"",234,"",26,"",22,"",107.5,""
14370,20210930,S08000028,"",New Outpatient,C8,"",291,"",4,"",23,"",74,""
14371,20220930,S08000028,"",New Outpatient,C8,"",298,"",39,"",49.5,"",92,""
14372,20130331,S08000028,"",New Outpatient,C8,"",309,"",18,"",51,"",78,""
14373,20140331,S08000028,"",New Outpatient,C8,"",361,"",25,"",33,"",73,""
14374,20150331,S08000028,"",New Outpatient,C8,"",423,"",89,"",56,"",98.8,""
14375,20160331,S08000028,"",New Outpatient,C8,"",441,"",133,"",44,"",144,""
14376,20170331,S08000028,"",New Outpatient,C8,"",468,"",6,"",34,"",70,""
14377,20180331,S08000028,"",New Outpatient,C8,"",488,"",73,"",45.5,"",90,""
14378,20190331,S08000028,"",New Outpatient,C8,"",461,"",104,"",58,"",99,""
14379,20200331,S08000028,"",New Outpatient,C8,"",423,"",30,"",43,"",82,""
14380,20210331,S08000028,"",New Outpatient,C8,"",273,"",72,"",30,"",123,""
14381,20220331,S08000028,"",New Outpatient,C8,"",238,"",22,"",19,"",60.6000000000003,""
14382,20121231,S08000028,"",New Outpatient,C8,"",329,"",2,"",42,"",63,""
14383,20131231,S08000028,"",New Outpatient,C8,"",368,"",12,"",21,"",45,""
14384,20141231,S08000028,"",New Outpatient,C8,"",395,"",66,"",47,"",91,""
14385,20151231,S08000028,"",New Outpatient,C8,"",477,"",163,"",45,"",128.4,""
14386,20161231,S08000028,"",New Outpatient,C8,"",450,"",10,"",37,"",55,""
14387,20171231,S08000028,"",New Outpatient,C8,"",461,"",103,"",49,"",103,""
14388,20181231,S08000028,"",New Outpatient,C8,"",496,"",136,"",59,"",126,""
14389,20191231,S08000028,"",New Outpatient,C8,"",434,"",126,"",51,"",119,""
14390,20201231,S08000028,"",New Outpatient,C8,"",187,"",29,"",43,"",98.8,""
14391,20211231,S08000028,"",New Outpatient,C8,"",344,"",13,"",17,"",40.7,""
14392,20221231,S08000028,"",New Outpatient,C8,"",269,"",20,"",44,"",79,""
14393,20130630,S08000028,"",New Outpatient,CB,"",9,"",4,"",,:,,:
14394,20140630,S08000028,"",New Outpatient,CB,"",42,"",4,"",25,"",73.7,""
14395,20150630,S08000028,"",New Outpatient,CB,"",28,"",14,"",100.5,"",200.6,""
14396,20160630,S08000028,"",New Outpatient,CB,"",56,"",20,"",50,"",133,""
14397,20170630,S08000028,"",New Outpatient,CB,"",39,"",20,"",86,"",167.2,""
14398,20180630,S08000028,"",New Outpatient,CB,"",26,"",5,"",24.5,"",126,""
14399,20190630,S08000028,"",New Outpatient,CB,"",22,"",4,"",28,"",117.3,""
14400,20200630,S08000028,"",New Outpatient,CB,"",5,"",2,"",,:,,:
14401,20210630,S08000028,"",New Outpatient,CB,"",35,"",18,"",166,"",206.8,""
14402,20220630,S08000028,"",New Outpatient,CB,"",38,"",21,"",89.5,"",202.6,""
14403,20130930,S08000028,"",New Outpatient,CB,"",37,"",35,"",168,"",293.6,""
14404,20140930,S08000028,"",New Outpatient,CB,"",17,"",4,"",,:,,:
14405,20150930,S08000028,"",New Outpatient,CB,"",59,"",29,"",75,"",317,""
14406,20160930,S08000028,"",New Outpatient,CB,"",42,"",12,"",41.5,"",168.9,""
14407,20170930,S08000028,"",New Outpatient,CB,"",59,"",36,"",98,"",192.6,""
14408,20180930,S08000028,"",New Outpatient,CB,"",59,"",34,"",107,"",194,""
14409,20190930,S08000028,"",New Outpatient,CB,"",39,"",20,"",147,"",212.6,""
14410,20200930,S08000028,"",New Outpatient,CB,"",21,"",11,"",98,"",240,""
14411,20210930,S08000028,"",New Outpatient,CB,"",46,"",29,"",114.5,"",189.5,""
14412,20220930,S08000028,"",New Outpatient,CB,"",27,"",17,"",113,"",198.6,""
14413,20130331,S08000028,"",New Outpatient,CB,"",30,"",13,"",69.5,"",137.9,""
14414,20140331,S08000028,"",New Outpatient,CB,"",31,"",10,"",68,"",95,""
14415,20150331,S08000028,"",New Outpatient,CB,"",42,"",25,"",163.5,"",245.9,""
14416,20160331,S08000028,"",New Outpatient,CB,"",90,"",46,"",89,"",296.7,""
14417,20170331,S08000028,"",New Outpatient,CB,"",47,"",17,"",55,"",109.2,""
14418,20180331,S08000028,"",New Outpatient,CB,"",34,"",17,"",84.5,"",131.7,""
14419,20190331,S08000028,"",New Outpatient,CB,"",51,"",11,"",29,"",100,""
14420,20200331,S08000028,"",New Outpatient,CB,"",41,"",2,"",36,"",77,""
14421,20210331,S08000028,"",New Outpatient,CB,"",29,"",22,"",111,"",189.4,""
14422,20220331,S08000028,"",New Outpatient,CB,"",42,"",25,"",134.5,"",255.3,""
14423,20121231,S08000028,"",New Outpatient,CB,"",12,"",5,"",,:,,:
14424,20131231,S08000028,"",New Outpatient,CB,"",33,"",17,"",99,"",157.4,""
14425,20141231,S08000028,"",New Outpatient,CB,"",10,"",0,"",,:,,:
14426,20151231,S08000028,"",New Outpatient,CB,"",51,"",26,"",92,"",280,""
14427,20161231,S08000028,"",New Outpatient,CB,"",75,"",25,"",58,"",176,""
14428,20171231,S08000028,"",New Outpatient,CB,"",29,"",11,"",51,"",180.6,""
14429,20181231,S08000028,"",New Outpatient,CB,"",59,"",25,"",79,"",168.8,""
14430,20191231,S08000028,"",New Outpatient,CB,"",73,"",35,"",73,"",222.6,""
14431,20201231,S08000028,"",New Outpatient,CB,"",26,"",7,"",28,"",147,""
14432,20211231,S08000028,"",New Outpatient,CB,"",17,"",5,"",,:,,:
14433,20221231,S08000028,"",New Outpatient,CB,"",21,"",6,"",42,"",192,""
14434,20130630,S08000028,"",New Outpatient,D5,"",7,"",0,"",,:,,:
14435,20140630,S08000028,"",New Outpatient,D5,"",33,"",0,"",13,"",14,""
14436,20150630,S08000028,"",New Outpatient,D5,"",8,"",0,"",,:,,:
14437,20160630,S08000028,"",New Outpatient,D5,"",3,"",0,"",,:,,:
14438,20170630,S08000028,"",New Outpatient,D5,"",13,"",1,"",,:,,:
14439,20180630,S08000028,"",New Outpatient,D5,"",10,"",0,"",,:,,:
14440,20190630,S08000028,"",New Outpatient,D5,"",9,"",0,"",,:,,:
14441,20210630,S08000028,"",New Outpatient,D5,"",5,"",0,"",,:,,:
14442,20220630,S08000028,"",New Outpatient,D5,"",8,"",1,"",,:,,:
14443,20130930,S08000028,"",New Outpatient,D5,"",8,"",1,"",,:,,:
14444,20150930,S08000028,"",New Outpatient,D5,"",11,"",0,"",,:,,:
14445,20160930,S08000028,"",New Outpatient,D5,"",14,"",0,"",,:,,:
14446,20170930,S08000028,"",New Outpatient,D5,"",8,"",0,"",,:,,:
14447,20180930,S08000028,"",New Outpatient,D5,"",10,"",0,"",,:,,:
14448,20190930,S08000028,"",New Outpatient,D5,"",11,"",0,"",,:,,:
14449,20210930,S08000028,"",New Outpatient,D5,"",10,"",0,"",,:,,:
14450,20220930,S08000028,"",New Outpatient,D5,"",9,"",0,"",,:,,:
14451,20130331,S08000028,"",New Outpatient,D5,"",11,"",0,"",,:,,:
14452,20160331,S08000028,"",New Outpatient,D5,"",20,"",0,"",9,"",10,""
14453,20170331,S08000028,"",New Outpatient,D5,"",18,"",2,"",,:,,:
14454,20180331,S08000028,"",New Outpatient,D5,"",8,"",1,"",,:,,:
14455,20190331,S08000028,"",New Outpatient,D5,"",14,"",0,"",,:,,:
14456,20200331,S08000028,"",New Outpatient,D5,"",14,"",0,"",,:,,:
14457,20210331,S08000028,"",New Outpatient,D5,"",5,"",0,"",,:,,:
14458,20220331,S08000028,"",New Outpatient,D5,"",15,"",0,"",,:,,:
14459,20121231,S08000028,"",New Outpatient,D5,"",11,"",3,"",,:,,:
14460,20131231,S08000028,"",New Outpatient,D5,"",14,"",0,"",,:,,:
14461,20151231,S08000028,"",New Outpatient,D5,"",1,"",0,"",,:,,:
14462,20161231,S08000028,"",New Outpatient,D5,"",8,"",0,"",,:,,:
14463,20171231,S08000028,"",New Outpatient,D5,"",15,"",2,"",,:,,:
